id,cast_id,character,name,credit_id,department,job,name
41776,13,Aunt Harriet,Estelle Harris,57cd0295c3a368308d008379,Writing,Writer,Delia Ephron
41776,7,Ruby,Joy Behar,52fe45dcc3a36847f80de97b,Directing,Director,Nora Ephron
41776,7,Ruby,Joy Behar,57cd025fc3a3680d52003352,Writing,Writer,Nora Ephron
41776,7,Ruby,Joy Behar,57cd0295c3a368308d008379,Writing,Writer,Delia Ephron
41776,10,Marianne,Annie Golden,52fe45dcc3a36847f80de97b,Directing,Director,Nora Ephron
41776,10,Marianne,Annie Golden,57cd025fc3a3680d52003352,Writing,Writer,Nora Ephron
41776,10,Marianne,Annie Golden,57cd0295c3a368308d008379,Writing,Writer,Delia Ephron
41776,11,Dennis,Tim Blake Nelson,52fe45dcc3a36847f80de97b,Directing,Director,Nora Ephron
41776,11,Dennis,Tim Blake Nelson,57cd025fc3a3680d52003352,Writing,Writer,Nora Ephron
41776,11,Dennis,Tim Blake Nelson,57cd0295c3a368308d008379,Writing,Writer,Delia Ephron
41776,14,Martha Ingels,Caroline Aaron,52fe45dcc3a36847f80de97b,Directing,Director,Nora Ephron
41776,14,Martha Ingels,Caroline Aaron,57cd025fc3a3680d52003352,Writing,Writer,Nora Ephron
41776,14,Martha Ingels,Caroline Aaron,57cd0295c3a368308d008379,Writing,Writer,Delia Ephron
37640,1,himself,Chet Baker,52fe465e9251416c91052311,Directing,Director,Bruce Weber
21290,2,Hal,James McAvoy,52fe4413c3a368484e00e091,Directing,Director,Anders Rønnow Klarlund
21290,2,Hal,James McAvoy,52fe4413c3a368484e00e09f,Writing,Writer,Anders Rønnow Klarlund
21290,3,Zita,Catherine McCormack,52fe4413c3a368484e00e091,Directing,Director,Anders Rønnow Klarlund
21290,3,Zita,Catherine McCormack,52fe4413c3a368484e00e09f,Writing,Writer,Anders Rønnow Klarlund
21290,11,Kahro,Julian Glover,52fe4413c3a368484e00e091,Directing,Director,Anders Rønnow Klarlund
21290,11,Kahro,Julian Glover,52fe4413c3a368484e00e09f,Writing,Writer,Anders Rønnow Klarlund
21290,6,Nezo,Derek Jacobi,52fe4413c3a368484e00e091,Directing,Director,Anders Rønnow Klarlund
21290,6,Nezo,Derek Jacobi,52fe4413c3a368484e00e09f,Writing,Writer,Anders Rønnow Klarlund
21290,7,Ghrak,Ian Hart,52fe4413c3a368484e00e091,Directing,Director,Anders Rønnow Klarlund
21290,7,Ghrak,Ian Hart,52fe4413c3a368484e00e09f,Writing,Writer,Anders Rønnow Klarlund
21290,8,Jhinna,Claire Skinner,52fe4413c3a368484e00e091,Directing,Director,Anders Rønnow Klarlund
21290,8,Jhinna,Claire Skinner,52fe4413c3a368484e00e09f,Writing,Writer,Anders Rønnow Klarlund
21290,9,Erito,David Harewood,52fe4413c3a368484e00e091,Directing,Director,Anders Rønnow Klarlund
21290,9,Erito,David Harewood,52fe4413c3a368484e00e09f,Writing,Writer,Anders Rønnow Klarlund
21290,10,Eike,Samantha Bond,52fe4413c3a368484e00e091,Directing,Director,Anders Rønnow Klarlund
21290,10,Eike,Samantha Bond,52fe4413c3a368484e00e09f,Writing,Writer,Anders Rønnow Klarlund
29656,1,Frankie,Kevin McKidd,52fe45f0c3a368484e077bfb,Directing,Director,Richard Jobson
29656,3,Helen,Laura Fraser,52fe45f0c3a368484e077bfb,Directing,Director,Richard Jobson
29656,4,Mary,Susan Lynch,52fe45f0c3a368484e077bfb,Directing,Director,Richard Jobson
29656,5,Frankie - Boy,Iain De Caestecker,52fe45f0c3a368484e077bfb,Directing,Director,Richard Jobson
29656,6,Jake,Ewen Bremner,52fe45f0c3a368484e077bfb,Directing,Director,Richard Jobson
29656,7,Director,Jim Carter,52fe45f0c3a368484e077bfb,Directing,Director,Richard Jobson
14517,1,Helena,Stephanie Leonidas,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,1,Helena,Stephanie Leonidas,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,1,Helena,Stephanie Leonidas,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,1,Helena,Stephanie Leonidas,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,4,Valentine,Jason Barry,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,4,Valentine,Jason Barry,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,4,Valentine,Jason Barry,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,4,Valentine,Jason Barry,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,5,Morris Campbell / Prime Minister,Rob Brydon,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,5,Morris Campbell / Prime Minister,Rob Brydon,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,5,Morris Campbell / Prime Minister,Rob Brydon,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,5,Morris Campbell / Prime Minister,Rob Brydon,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,6,Joanne Campbell / Queen of Light / Queen of Shadows,Gina McKee,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,6,Joanne Campbell / Queen of Light / Queen of Shadows,Gina McKee,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,6,Joanne Campbell / Queen of Light / Queen of Shadows,Gina McKee,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,6,Joanne Campbell / Queen of Light / Queen of Shadows,Gina McKee,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,7,Aunt Nan,Dora Bryan,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,7,Aunt Nan,Dora Bryan,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,7,Aunt Nan,Dora Bryan,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,7,Aunt Nan,Dora Bryan,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,8,Librarian,Stephen Fry,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,8,Librarian,Stephen Fry,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,8,Librarian,Stephen Fry,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,8,Librarian,Stephen Fry,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,11,Cops 1-4,Lenny Henry,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,11,Cops 1-4,Lenny Henry,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,11,Cops 1-4,Lenny Henry,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,11,Cops 1-4,Lenny Henry,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,12,Gryphon,Robert Llewellyn,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,12,Gryphon,Robert Llewellyn,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,12,Gryphon,Robert Llewellyn,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,12,Gryphon,Robert Llewellyn,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,14,Mrs. Bagwell,Eryl Maynard,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,14,Mrs. Bagwell,Eryl Maynard,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,14,Mrs. Bagwell,Eryl Maynard,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,14,Mrs. Bagwell,Eryl Maynard,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,15,Sphinx,Simon Harvey,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,15,Sphinx,Simon Harvey,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,15,Sphinx,Simon Harvey,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,15,Sphinx,Simon Harvey,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,16,Small Hairy,Andy Hamilton,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,16,Small Hairy,Andy Hamilton,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,16,Small Hairy,Andy Hamilton,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,16,Small Hairy,Andy Hamilton,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,17,Future Fruit Lady,Eve Pearce,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,17,Future Fruit Lady,Eve Pearce,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,17,Future Fruit Lady,Eve Pearce,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,17,Future Fruit Lady,Eve Pearce,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
14517,18,Circus band - band leader and soprano sax,Iain Ballamy,589b1815925141239000651d,Crew,Stunt Coordinator,Stuart St. Paul
14517,18,Circus band - band leader and soprano sax,Iain Ballamy,52fe45fb9251416c75069169,Writing,Writer,Neil Gaiman
14517,18,Circus band - band leader and soprano sax,Iain Ballamy,52fe45fb9251416c7506914f,Directing,Director,Dave McKean
14517,18,Circus band - band leader and soprano sax,Iain Ballamy,52fe45fb9251416c7506916f,Writing,Writer,Dave McKean
12920,1,Ben Crane,Kurt Russell,52fe452c9251416c7504e239,Sound,Original Music Composer,John Debney
12920,1,Ben Crane,Kurt Russell,54ec28ea925141795f001064,Camera,Director of Photography,Fred Murphy
12920,1,Ben Crane,Kurt Russell,52fe452c9251416c7504e22d,Directing,Director,John Gatins
12920,1,Ben Crane,Kurt Russell,52fe452c9251416c7504e233,Writing,Writer,John Gatins
12920,2,Cale Crane,Dakota Fanning,52fe452c9251416c7504e239,Sound,Original Music Composer,John Debney
12920,2,Cale Crane,Dakota Fanning,54ec28ea925141795f001064,Camera,Director of Photography,Fred Murphy
12920,2,Cale Crane,Dakota Fanning,52fe452c9251416c7504e22d,Directing,Director,John Gatins
12920,2,Cale Crane,Dakota Fanning,52fe452c9251416c7504e233,Writing,Writer,John Gatins
12920,3,Pop Crane,Kris Kristofferson,52fe452c9251416c7504e239,Sound,Original Music Composer,John Debney
12920,3,Pop Crane,Kris Kristofferson,54ec28ea925141795f001064,Camera,Director of Photography,Fred Murphy
12920,3,Pop Crane,Kris Kristofferson,52fe452c9251416c7504e22d,Directing,Director,John Gatins
12920,3,Pop Crane,Kris Kristofferson,52fe452c9251416c7504e233,Writing,Writer,John Gatins
12920,4,Lily,Elisabeth Shue,52fe452c9251416c7504e239,Sound,Original Music Composer,John Debney
12920,4,Lily,Elisabeth Shue,54ec28ea925141795f001064,Camera,Director of Photography,Fred Murphy
12920,4,Lily,Elisabeth Shue,52fe452c9251416c7504e22d,Directing,Director,John Gatins
12920,4,Lily,Elisabeth Shue,52fe452c9251416c7504e233,Writing,Writer,John Gatins
12920,5,Palmer,David Morse,52fe452c9251416c7504e239,Sound,Original Music Composer,John Debney
12920,5,Palmer,David Morse,54ec28ea925141795f001064,Camera,Director of Photography,Fred Murphy
12920,5,Palmer,David Morse,52fe452c9251416c7504e22d,Directing,Director,John Gatins
12920,5,Palmer,David Morse,52fe452c9251416c7504e233,Writing,Writer,John Gatins
12920,6,Manolin,Freddy Rodríguez,52fe452c9251416c7504e239,Sound,Original Music Composer,John Debney
12920,6,Manolin,Freddy Rodríguez,54ec28ea925141795f001064,Camera,Director of Photography,Fred Murphy
12920,6,Manolin,Freddy Rodríguez,52fe452c9251416c7504e22d,Directing,Director,John Gatins
12920,6,Manolin,Freddy Rodríguez,52fe452c9251416c7504e233,Writing,Writer,John Gatins
12920,7,Balon,Luis Guzmán,52fe452c9251416c7504e239,Sound,Original Music Composer,John Debney
12920,7,Balon,Luis Guzmán,54ec28ea925141795f001064,Camera,Director of Photography,Fred Murphy
12920,7,Balon,Luis Guzmán,52fe452c9251416c7504e22d,Directing,Director,John Gatins
12920,7,Balon,Luis Guzmán,52fe452c9251416c7504e233,Writing,Writer,John Gatins
25517,1,David Taylor,Boris Kodjoe,52fe44cdc3a368484e03796b,Directing,Director,Rob Hardy
25517,2,Charlene,Nona Gaye,52fe44cdc3a368484e03796b,Directing,Director,Rob Hardy
25517,4,Reverend Charles Frank,Idris Elba,52fe44cdc3a368484e03796b,Directing,Director,Rob Hardy
25517,5,Bishop Fred Taylor,Clifton Powell,52fe44cdc3a368484e03796b,Directing,Director,Rob Hardy
25517,6,Wesley,Omar Gooding,52fe44cdc3a368484e03796b,Directing,Director,Rob Hardy
25517,7,Maya Walker,Keshia Knight Pulliam,52fe44cdc3a368484e03796b,Directing,Director,Rob Hardy
25517,9,Ernestine,Aloma Wright,52fe44cdc3a368484e03796b,Directing,Director,Rob Hardy
25517,10,Doctor,Vickie Eng,52fe44cdc3a368484e03796b,Directing,Director,Rob Hardy
25517,11,Rain Walker,Tamyra Gray,52fe44cdc3a368484e03796b,Directing,Director,Rob Hardy
38828,2,President Geral Fitzhugh,"Louis Gossett, Jr.",52fe46e49251416c91063351,Directing,Director,Craig R. Baxley
38828,3,Buck Williams,Kirk Cameron,52fe46e49251416c91063351,Directing,Director,Craig R. Baxley
38828,4,Rayford Steele,Brad Johnson,52fe46e49251416c91063351,Directing,Director,Craig R. Baxley
38828,5,Carolyn Miller,Jessica Steen,52fe46e49251416c91063351,Directing,Director,Craig R. Baxley
21246,4,Holden Donovan,Gregory Smith,52fe4411c3a368484e00d907,Directing,Director,Josh Stolberg
21246,4,Holden Donovan,Gregory Smith,52fe4411c3a368484e00d901,Writing,Writer,Josh Stolberg
21246,4,Holden Donovan,Gregory Smith,52fe4411c3a368484e00d8fb,Writing,Writer,Andrew Shaifer
21246,5,Charlotte Pratt,Stephanie Sherrin,52fe4411c3a368484e00d907,Directing,Director,Josh Stolberg
21246,5,Charlotte Pratt,Stephanie Sherrin,52fe4411c3a368484e00d901,Writing,Writer,Josh Stolberg
21246,5,Charlotte Pratt,Stephanie Sherrin,52fe4411c3a368484e00d8fb,Writing,Writer,Andrew Shaifer
21246,6,Katie Carmichael,Caitlin Wachs,52fe4411c3a368484e00d907,Directing,Director,Josh Stolberg
21246,6,Katie Carmichael,Caitlin Wachs,52fe4411c3a368484e00d901,Writing,Writer,Josh Stolberg
21246,6,Katie Carmichael,Caitlin Wachs,52fe4411c3a368484e00d8fb,Writing,Writer,Andrew Shaifer
21246,7,Kelly Stepford,Nicole Richie,52fe4411c3a368484e00d907,Directing,Director,Josh Stolberg
21246,7,Kelly Stepford,Nicole Richie,52fe4411c3a368484e00d901,Writing,Writer,Josh Stolberg
21246,7,Kelly Stepford,Nicole Richie,52fe4411c3a368484e00d8fb,Writing,Writer,Andrew Shaifer
21246,8,Principal Weller,Julie Bowen,52fe4411c3a368484e00d907,Directing,Director,Josh Stolberg
21246,8,Principal Weller,Julie Bowen,52fe4411c3a368484e00d901,Writing,Writer,Josh Stolberg
21246,8,Principal Weller,Julie Bowen,52fe4411c3a368484e00d8fb,Writing,Writer,Andrew Shaifer
35580,2,Lt. Harry Brubaker,William Holden,52fe45aa9251416c9103a1cb,Directing,Director,Mark Robson
35580,3,Nancy Brubaker,Grace Kelly,52fe45aa9251416c9103a1cb,Directing,Director,Mark Robson
35580,4,Rear Adm. George Tarrant,Fredric March,52fe45aa9251416c9103a1cb,Directing,Director,Mark Robson
35580,5,Mike Forney,Mickey Rooney,52fe45aa9251416c9103a1cb,Directing,Director,Mark Robson
35580,6,Beer Barrel,Robert Strauss,52fe45aa9251416c9103a1cb,Directing,Director,Mark Robson
35580,7,Cmdr. Wayne Lee,Charles McGraw,52fe45aa9251416c9103a1cb,Directing,Director,Mark Robson
35580,8,Kimiko,Keiko Awaji,52fe45aa9251416c9103a1cb,Directing,Director,Mark Robson
35580,9,Nestor Gamidge,Earl Holliman,52fe45aa9251416c9103a1cb,Directing,Director,Mark Robson
35580,10,Lt. (j.g.) Olds,Richard Shannon,52fe45aa9251416c9103a1cb,Directing,Director,Mark Robson
35580,11,Capt. Evans,Willis Bouchey,52fe45aa9251416c9103a1cb,Directing,Director,Mark Robson
24618,1,Saul,Richard Gere,52fe44a1c3a368484e02dc5b,Directing,Director,Scott McGehee
24618,3,Eliza,Flora Cross,52fe44a1c3a368484e02dc5b,Directing,Director,Scott McGehee
24618,4,Aaron,Max Minghella,52fe44a1c3a368484e02dc5b,Directing,Director,Scott McGehee
24618,5,Chali,Kate Bosworth,52fe44a1c3a368484e02dc5b,Directing,Director,Scott McGehee
24618,6,Miriam,Juliette Binoche,52fe44a1c3a368484e02dc5b,Directing,Director,Scott McGehee
24223,5,Haro,Evi Saoulidou,52fe448bc3a368484e028b61,Directing,Director,Pantelis Voulgaris
24223,5,Haro,Evi Saoulidou,52fe448bc3a368484e028b6f,Writing,Writer,Ioanna Karystiani
24223,9,Niki Douka,Victoria Haralabidou,52fe448bc3a368484e028b61,Directing,Director,Pantelis Voulgaris
24223,9,Niki Douka,Victoria Haralabidou,52fe448bc3a368484e028b6f,Writing,Writer,Ioanna Karystiani
24223,7,Emine,Andréa Ferréol,52fe448bc3a368484e028b61,Directing,Director,Pantelis Voulgaris
24223,7,Emine,Andréa Ferréol,52fe448bc3a368484e028b6f,Writing,Writer,Ioanna Karystiani
24223,8,Norman Harris,Damian Lewis,52fe448bc3a368484e028b61,Directing,Director,Pantelis Voulgaris
24223,8,Norman Harris,Damian Lewis,52fe448bc3a368484e028b6f,Writing,Writer,Ioanna Karystiani
42687,3,Margaret Garrison,Doris Day,52fe4611c3a36847f80eae0d,Directing,Director,Hy Averback
42687,4,Ladislaus,Terry-Thomas,52fe4611c3a36847f80eae0d,Directing,Director,Hy Averback
42687,5,Peter Garrison,Патрик О’Нил,52fe4611c3a36847f80eae0d,Directing,Director,Hy Averback
42687,6,Roberta Lane,Lola Albright,52fe4611c3a36847f80eae0d,Directing,Director,Hy Averback
42687,7,Radio Announcer,Steve Allen,52fe4611c3a36847f80eae0d,Directing,Director,Hy Averback
42687,8,Tru-Blue Lou,Jim Backus,52fe4611c3a36847f80eae0d,Directing,Director,Hy Averback
33081,1,Kishanlal / Ghost,Shah Rukh Khan,52fe44fb9251416c910236e5,Directing,Director,Amol Palekar
33081,2,Lachchi,Rani Mukerji,52fe44fb9251416c910236e5,Directing,Director,Amol Palekar
33081,3,Voice of narrator,Naseeruddin Shah,52fe44fb9251416c910236e5,Directing,Director,Amol Palekar
107667,3,Carmen,Amparo Muñoz,52fe4a84c3a36847f81d2a35,Directing,Director,Fernando León de Aranoa
107667,4,Sole,Ágata Lys,52fe4a84c3a36847f81d2a35,Directing,Director,Fernando León de Aranoa
107667,5,Santiago,Juan Luis Galiardo,52fe4a84c3a36847f81d2a35,Directing,Director,Fernando León de Aranoa
107667,6,,Elena Anaya,52fe4a84c3a36847f81d2a35,Directing,Director,Fernando León de Aranoa
20641,1,Missie Davis,January Jones,52fe43f1c3a368484e007157,Directing,Director,Michael Landon Jr.
20641,2,Willie / Nate,Logan Bartholomew,52fe43f1c3a368484e007157,Directing,Director,Michael Landon Jr.
20641,3,Clark Davis,Dale Midkiff,52fe43f1c3a368484e007157,Directing,Director,Michael Landon Jr.
20641,5,Marty Claridge,Katherine Heigl,52fe43f1c3a368484e007157,Directing,Director,Michael Landon Jr.
168705,3,Rayne,Kristanna Loken,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,3,Rayne,Kristanna Loken,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
168705,4,Kagan,Ben Kingsley,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,4,Kagan,Ben Kingsley,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
168705,5,Katarin,Michelle Rodriguez,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,5,Katarin,Michelle Rodriguez,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
168705,6,Vladimir,Michael Madsen,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,6,Vladimir,Michael Madsen,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
168705,7,Sebastian,Matthew Davis,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,7,Sebastian,Matthew Davis,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
168705,8,Domastir,Will Sanderson,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,8,Domastir,Will Sanderson,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
168705,9,Fortune Teller,Geraldine Chaplin,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,9,Fortune Teller,Geraldine Chaplin,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
168705,10,Regal Monk,Udo Kier,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,10,Regal Monk,Udo Kier,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
168705,11,Leonid,Meat Loaf,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,11,Leonid,Meat Loaf,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
168705,12,Iancu,Michael Paré,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,12,Iancu,Michael Paré,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
168705,13,Elrich,Billy Zane,52fe4cd4c3a36847f82407f7,Writing,Writer,Guinevere Turner
168705,13,Elrich,Billy Zane,52fe4cd4c3a36847f82407f1,Directing,Director,Uwe Boll
13468,1,William Keane,Damian Lewis,52fe456b9251416c75055e19,Directing,Director,Lodge Kerrigan
13468,1,William Keane,Damian Lewis,52fe456b9251416c75055e13,Writing,Writer,Lodge Kerrigan
13468,2,Kira Bedik,Abigail Breslin,52fe456b9251416c75055e19,Directing,Director,Lodge Kerrigan
13468,2,Kira Bedik,Abigail Breslin,52fe456b9251416c75055e13,Writing,Writer,Lodge Kerrigan
13468,5,Lynn Bedik,Amy Ryan,52fe456b9251416c75055e19,Directing,Director,Lodge Kerrigan
13468,5,Lynn Bedik,Amy Ryan,52fe456b9251416c75055e13,Writing,Writer,Lodge Kerrigan
13468,6,Michelle,Tina Holmes,52fe456b9251416c75055e19,Directing,Director,Lodge Kerrigan
13468,6,Michelle,Tina Holmes,52fe456b9251416c75055e13,Writing,Writer,Lodge Kerrigan
13468,7,Garage Employee,Stephen Henderson,52fe456b9251416c75055e19,Directing,Director,Lodge Kerrigan
13468,7,Garage Employee,Stephen Henderson,52fe456b9251416c75055e13,Writing,Writer,Lodge Kerrigan
71762,11,Іван Єгорович Локотков,Rolan Bykov,52fe4847c3a368484e0f0d59,Directing,Director,Aleksey German
71762,11,Іван Єгорович Локотков,Rolan Bykov,5485ccf7c3a3686767001767,Writing,Writer,Eduard Volodarskiy
71762,11,Іван Єгорович Локотков,Rolan Bykov,5485cd03c3a3680b4b002bad,Writing,Novel,Yuri German
71762,2,Igor Leonidovich Petushkov,Анатолій Солоніцин,52fe4847c3a368484e0f0d59,Directing,Director,Aleksey German
71762,2,Igor Leonidovich Petushkov,Анатолій Солоніцин,5485ccf7c3a3686767001767,Writing,Writer,Eduard Volodarskiy
71762,2,Igor Leonidovich Petushkov,Анатолій Солоніцин,5485cd03c3a3680b4b002bad,Writing,Novel,Yuri German
71762,3,Alexander Ivanovich Lazarev,Vladimir Zamanskiy,52fe4847c3a368484e0f0d59,Directing,Director,Aleksey German
71762,3,Alexander Ivanovich Lazarev,Vladimir Zamanskiy,5485ccf7c3a3686767001767,Writing,Writer,Eduard Volodarskiy
71762,3,Alexander Ivanovich Lazarev,Vladimir Zamanskiy,5485cd03c3a3680b4b002bad,Writing,Novel,Yuri German
71762,4,Victor Mikhailovich Solomin,Oleg Borisov,52fe4847c3a368484e0f0d59,Directing,Director,Aleksey German
71762,4,Victor Mikhailovich Solomin,Oleg Borisov,5485ccf7c3a3686767001767,Writing,Writer,Eduard Volodarskiy
71762,4,Victor Mikhailovich Solomin,Oleg Borisov,5485cd03c3a3680b4b002bad,Writing,Novel,Yuri German
71762,7,крестьянка,Maya Bulgakova,52fe4847c3a368484e0f0d59,Directing,Director,Aleksey German
71762,7,крестьянка,Maya Bulgakova,5485ccf7c3a3686767001767,Writing,Writer,Eduard Volodarskiy
71762,7,крестьянка,Maya Bulgakova,5485cd03c3a3680b4b002bad,Writing,Novel,Yuri German
71762,8,Ерофеич,Fyodor Odinokov,52fe4847c3a368484e0f0d59,Directing,Director,Aleksey German
71762,8,Ерофеич,Fyodor Odinokov,5485ccf7c3a3686767001767,Writing,Writer,Eduard Volodarskiy
71762,8,Ерофеич,Fyodor Odinokov,5485cd03c3a3680b4b002bad,Writing,Novel,Yuri German
71762,9,полицай,Nikolay Burlyaev,52fe4847c3a368484e0f0d59,Directing,Director,Aleksey German
71762,9,полицай,Nikolay Burlyaev,5485ccf7c3a3686767001767,Writing,Writer,Eduard Volodarskiy
71762,9,полицай,Nikolay Burlyaev,5485cd03c3a3680b4b002bad,Writing,Novel,Yuri German
71762,12,Полицай,Viktor Pavlov,52fe4847c3a368484e0f0d59,Directing,Director,Aleksey German
71762,12,Полицай,Viktor Pavlov,5485ccf7c3a3686767001767,Writing,Writer,Eduard Volodarskiy
71762,12,Полицай,Viktor Pavlov,5485cd03c3a3680b4b002bad,Writing,Novel,Yuri German
13508,3,Narrator,Martin Sheen,52fe45739251416c75056f3b,Directing,Director,Chris Paine
13508,3,Narrator,Martin Sheen,52fe45739251416c75056f4d,Writing,Writer,Chris Paine
13508,4,Himself,Mel Gibson,52fe45739251416c75056f3b,Directing,Director,Chris Paine
13508,4,Himself,Mel Gibson,52fe45739251416c75056f4d,Writing,Writer,Chris Paine
13508,5,Himself,Tom Hanks,52fe45739251416c75056f3b,Directing,Director,Chris Paine
13508,5,Himself,Tom Hanks,52fe45739251416c75056f4d,Writing,Writer,Chris Paine
71769,2,Dr. Jerri Nielsen,Susan Sarandon,52fe4847c3a368484e0f0de7,Directing,Director,Roger Spottiswoode
71769,3,John Penny,Aidan Devine,52fe4847c3a368484e0f0de7,Directing,Director,Roger Spottiswoode
71769,4,Claire Furinski,Cynthia Mace,52fe4847c3a368484e0f0de7,Directing,Director,Roger Spottiswoode
71769,6,Sandy,Steve Cumyn,52fe4847c3a368484e0f0de7,Directing,Director,Roger Spottiswoode
71769,7,,Carl Marotte,52fe4847c3a368484e0f0de7,Directing,Director,Roger Spottiswoode
71769,8,Rafe Pollard,Paulino Nunes,52fe4847c3a368484e0f0de7,Directing,Director,Roger Spottiswoode
71769,9,Annie,Kathryn Zenna,52fe4847c3a368484e0f0de7,Directing,Director,Roger Spottiswoode
57406,1,Himself,Leonard Cohen,52fe4931c3a36847f818df79,Directing,Director,Lian Lunson
57406,1,Himself,Leonard Cohen,53d789dc0e0a2603340018c4,Writing,Writer,Lian Lunson
57406,2,Herself,Martha Wainwright,52fe4931c3a36847f818df79,Directing,Director,Lian Lunson
57406,2,Herself,Martha Wainwright,53d789dc0e0a2603340018c4,Writing,Writer,Lian Lunson
57406,3,Himself,Rufus Wainwright,52fe4931c3a36847f818df79,Directing,Director,Lian Lunson
57406,3,Himself,Rufus Wainwright,53d789dc0e0a2603340018c4,Writing,Writer,Lian Lunson
57406,4,Herself,Beth Orton,52fe4931c3a36847f818df79,Directing,Director,Lian Lunson
57406,4,Herself,Beth Orton,53d789dc0e0a2603340018c4,Writing,Writer,Lian Lunson
57406,5,Himself,Jarvis Cocker,52fe4931c3a36847f818df79,Directing,Director,Lian Lunson
57406,5,Himself,Jarvis Cocker,53d789dc0e0a2603340018c4,Writing,Writer,Lian Lunson
